41,щтэн,skok,‫الصدمة‬,шок ,шок,অভিঘাত ,šok,l`ensurt,šok,chokket,der Schreck,ο συγκλονισμός ,shock,shock,el susto,ehmatus,‫شوک‬,sokki,le choc,הלם ,झटका ,šok,ijedtség,keterkejutan,lo spavento,ショック ,შოკი ,충격 ,šokas ,šoks ,шок ,धक्का ,de schok,sjokk,ਝਟਕਾ ,szok,o choque,o choque,şoc,испуг,strach,šok ,Shoku,шок,chock,அதிர்ச்சி,తీవ్రమైన చికాకు దెబ్బ ,ช็อค,şok ,шок,‫صدمہ‬ ,cú sốc ,惊恐
42,щхыпцIын,glimlag,‫الإبتسامة‬,усмешка ,усмивка,হাসি ,smiješak,el somriure,úsměv,smilet,das Lächeln,το χαμόγελο ,smile,smile,la sonrisa,naeratus,‫لبخند‬,hymy,le sourire,חיוך ,मुस्कान ,osmijeh,mosoly,senyum,il sorriso,笑顔 ,ღიმილი ,미소 ,šypsena ,smaids,насмевка ,स्मित ,de glimlach,smil,ਮੁਸਕਾਰਾਹਟ ,uśmiech,o sorriso,o sorriso,zâmbet,улыбка,úsmev ,nasmeh,Buzëqeshja ,осмех,leende,புன்னகை,మందహాసము ,รอยยิ้ม,gülümseme ,посмішка,‫مسکراہٹ‬ ,nụ cười ,微笑
43,гъэшIоныгъ,teerheid,‫ الرقة‬,пяшчота ,нежност,আবেগপ্রবণতা ,nježnost,la tendresa,něha,ømheden ,die Zärtlichkeit,η τρυφερότητα ,tenderness,tenderness,la ternura,hellus,‫محبت‬,hellyys,la tendresse,רגישות ,कोमलता ,nježnost,gyengédség,kelembutan,la tenerezza,優しさ ,სინაზე ,다정 ,švelnumas ,maigums,нежност ,प्रेमळपणा ,de tederheid,ømhet,ਕੋਮਲਤਾ ,tkliwość,a ternura,a ternura,tandrețe,нежность,nežnosť ,nežnost ,Butësia ,нежност,ömhet,மென்மை,అపరిపక్వత ,ความอ่อนโยน,hassasiyet,ніжність,‫شفقت / نرمی‬ ,sự dịu dàng ,温柔
44,гупшыс,gedagte,‫الفكر‬,думкі ,мисъл,ভাবনা ,misao,el pensament,myšlenka,tanken,der Gedanke,η σκέψη ,thought,thought,el pensamiento,mõte ,‫فکر‬,ajatus,la pensée,מחשבה ,सोचना ,misao,gondolat,pikiran,il pensiero,思考 ,აზრი ,생각 ,mąstymas ,doma,мисла ,विचार ,de gedachte,tanke,ਸੋਚਨਾ ,myśl,o pensamento,o pensamento,gând,мысль,myšlienka ,misel,Mendimi,мисао,tanke,சிந்தனை,ఆలోచన ,ความคิด,düşünce ,думка,‫غور و فکر‬ ,ý nghĩ ,思维
45,хэгупшысэныгъ,bedagsaamheid,‫التفكير‬,задуменнасць ,замисленост,মনোযোগ দান ,zamišljenost,la reflexió ,přemýšlivost,eftertænksomheden ,die Nachdenklichkeit,ο συλλογισμός ,thoughtfulness,thoughtfulness,la reflexión,mõtlikkus ,‫با اندیشه‬,huomaavaisuus,la réflexion,התחשבות ,विचारना ,zamišljenost,töprengés,penuh pertimbangan,la riflessione,心遣い ,ფიქრიანობა ,사려 깊음 ,mąslumas ,thoughtfulness,замисленост ,विवेकीपणा ,de bedachtzaamheid,tankefull,ਸਾਵਧਾਨੀ ,troskliwość,a reflexão,a reflexão ,considerație,задумчивость,zádumčivosť ,zamišljenost ,Të menduarit ,замишљеност,tankfull,இரக்கச் சிந்தனை,ఆలోచనాపరత్వము ,อาทร,düşünceli olmak ,задума,‫خیالات میں ڈوبا ہوا‬ ,sự trầm tư (suy nghĩ thấu đáo) ,思考
46,зэхэшIыкIыныгъэхэр,Diere,‫حيوانات‬,Жывёлы,Животни,প্রাণী,Životinje,Animals,Zvířata,Dyr,Tiere,Ζώα,Animals,Animals,Animales,Loomad,‫حیوانات‬,Eläimet,Animaux,בעלי חיים,पशु,Životinje,Állatok,Hewan,Animali,動物,ცხოველები,동물,Gyvūnai,Dzīvnieki,Животни,प्राणी,Dieren,Dyr,ਪਸ਼ੂ,Zwierzęta,Animais,Animais,Animale,Животные,Zvieratá,Živali,Kafshët,Животиње,Djur,விலங்குகள்,జంతువులు,สัตว์,Hayvanlar,Тварини,‫جانور‬,Động vật,动物
47,мэлэхъуахь,Duitse Herdershond,‫كلب الراعي الألماني‬,нямецкая аўчарка ,немска овчарка,জার্মান শেফার্ড কুকুর ,Njemački ovčar,el pastor alemany,německý ovčák,schæferhunden ,der Schäferhund,ο γερμανικός ποιμενικός ,German shepherd,German shepherd,el pastor alemán,lambakoer,‫سگ‬,saksanpaimenkoira,le berger allemand,רועה גרמני ,जर्मन चरवाहा ,Njemački ovčar,német juhász kutya,anjing herder,il pastore tedesco,ジャーマンシェパード ,გერმანული ნაგაზი ,독일산 셰퍼드 ,vokiečių aviganis ,Vācijas gans ,германски овчар ,जर्मन मेंढपाळ ,de duitse herder,schæferhund,ਜਰਮਨ ਚਰਵਾਹਾ ,owczarek niemiecki,o pastor alemão,o pastor alemão ,ciobanesc german,овчарка,nemecký ovčiak ,nemški ovčar ,Bariu gjerman,Hемачки овчар,schäferhund,ஜெர்மன் நாய்,జర్మన్ షెపర్డ్ ,สุนัขเยอรมันเช็ปเปิร์ด,Alman kurdu,німецька вівчарка,‫جرمن نسل کا کتّا‬ ,chó bec-giê Đức ,德国牧羊犬
48,псэушъхьэ,dier,‫الحيوان‬,жывёл ,животно,পশু ,životinja,l`animal,zvíře,dyret,das Tier,το ζώο ,animal,animal,el animal,loom,‫حیوان‬,eläin ,l`animal,בעל חיים ,पशु ,životinja,állat,hewan,l`animale,動物 ,ცხოველი ,동물 ,gyvūnas ,dzīvnieks ,животно ,प्राणी ,het dier,dyr,ਪਸ਼ੂ ,zwierzę,o animal,o animal,animal,животное,zviera,žival ,Kafsha,животиња,djur,மிருகம்,జంతువు ,สัตว์,hayvan,тварина,‫جانور‬ ,động vật (con thú) ,动物
49,бзыупэ,snawel,‫المنقار‬,дзюба ,клюн,পাখির ঠোঁট ,kljun,el pic,zobák,næbet ,der Schnabel,το ράμφος ,beak,beak,el pico,nokk,‫منقار‬,nokka,le bec,מקור ,चोंच ,kljun,csőr,paruh,il becco,くちばし ,ნისკარტი ,부리 ,snapas,knābja ,клун ,चोच ,de snavel,nebb,ਚੁੰਝ ,dziób,o bico,o bico,cioc,клюв,zobák ,kljun,Sqepi,кљун,näbb,பறவையலகு,పక్షిముక్కు ,จงอยปาก,gaga,дзьоб,‫چونچ‬ ,cái mỏ ,鸟嘴
50,псыбланэ,bewer,‫القندس‬,бабёр ,бобър,বিভার ,dabar,el castor,bobr,bæveren ,der Biber,ο κάστορας ,beaver,beaver,el castor,kobras,‫سگ آبی‬,majava,le castor,בונה ,ऊदबिलाव ,dabar,hód,berang-berang,il castoro,ビーバー ,თახვი ,비버 ,bebras,bebrs,дабар ,लोकरी जलचर ,de bever,bever,ਊਦਬਿਲਾਵ ,bóbr,o castor,o castor,castor,бобр,bobor,bober,Kastori,дабар,bäver,நீர்நாய்,ఉభయచరము ,ตัวบีเวอร์,kunduz,бобер,‫اود بلاو‬ ,con hải ly ,海狸
51,цэкъапIэ,byt,‫اللدغة‬,ўкусу ,ухапване,কামড় ,ugriz,la mossegada,kousnutí,biddet,der Biss,το δάγκωμα ,bite,bite,la mordedura,hammustus,‫نیش‬,purema,la morsure,נשיכה ,काटना ,ugriz,harapás,gigitan,il morso,噛みつき ,ნაკბენი ,물림 ,įkandimas ,sakodiens,гризнување ,चावा ,de beet,bitt,ਕੱਟਣਾ ,ugryzienie,a mordedura,a mordida,mușcătură,укус,pohryznutie,ugriz,Kafshimi,угриз,bett,கடி,కాటు ,กัด,ısırık ,укус,‫کاٹنا‬ ,cú cắn (châm đốt/ mổ) ,咬
52,къохъужъ/ къохъу (унэгъо),bosvark,‫الخنزيرالبري‬,дзік ,глиган,বন্য শূকর ,divlja svinja,el senglar,kanec,ornen,das Wildschwein,το αγριογούρουνο ,boar,boar,el jabalí,metssiga,‫گراز‬,villisika,le sanglier,חזיר בר ,सूअर ,divlja svinja,vaddisznó,babi hutan,il cinghiale,イノシシ ,ტახი ,멧돼지 ,šernas ,ko kuilis,свиња ,डुक्कर ,het zwijn,villsvin,ਸੂਰ ,dzik,o javali,o javali,mistreț,кабан,diviak,divji prašič ,Derri i egër ,дивља свиња,galt,ஆண் காட்டு பன்றி,మగ పంది ,หมูป่า,domuz,кабан,‫جنگلی خنزیر‬ ,con lợn lòi đực ,野猪
53,клетк/ гъучI (пхъэ) хъагъэ бзыулъэ,hok,‫القفص‬,клетцы ,клетка,খাঁচা ,kavez,la gàbia ,klec,buret,der Käfig,το κλουβί ,cage,cage,la jaula,puur,‫قفس‬,häkki ,la cage,כלוב ,पिंजरा ,kavez,ketrec,kandang,la gabbia,檻 ,გალია ,우리 ,narvas,būris ,кафез ,पिंजरा ,de kooi,bur,ਪਿੰਜਰਾ ,klatka,a gaiola,a gaiola,cuşcă,клетка,klietka,kletka,Kafazi,кавез,bur,கூண்டு,పంజరము ,กรง,kafes,клітка,‫پنجرہ‬ ,cái lồng ,笼
54,шкIэ,kalf,‫العجل‬,цяля ,теле,বাছুর ,tele,el vedell,tele,kalven,das Kalb,το μοσχάρι ,calf,calf,el becerro,vasikas,‫گوساله‬,vasikka,le veau,עגל ,बछड़ा ,tele,borjú,anak lembu,il vitello,子牛 ,ხბო ,송아지 ,veršelis ,teļš ,теле ,पोटरी ,het kalf,kalv,ਵੱਛੜਾ ,cielę,o bezerro,o bezerro,viţel,теленок,teľa ,tele,Viçi ,теле,kalv,கன்றுக்குட்டி,కోడెదూడ ,ลูกวัว,buzağı ,теля,‫بچھیا‬ ,con bê ,小牛
55,чэтыу,kat,‫القطة‬,котка ,котка,বিড়াল ,mačka,el gat,kočka,katten,die Katze,η γάτα ,cat,cat,el gato,kass,‫گربه‬,kissa,le chat,חתול ,बिल्ली ,mačka,macska,kucing,il gatto,猫 ,კატა ,고양이 ,katė ,kaķis ,мачка ,मांजर ,de kat,katt,ਬਿੱਲੀ ,kot,o gato,o gato,pisică,кошка,mačka ,mačka ,Macja,мачка,katt,பூனை,పిల్లి ,แมว,kedi,кішка,‫بلی‬ ,con mèo ,猫
56,чэтыжъый,kuiken,‫الكتكوت‬,кураня ,пиле,পাখির ছানা ,pile,el pollet,kuřátko,kyllingen,das Küken,το κλωσόπουλο ,chick,chick,el pollito,tibu,‫جوجه‬,kananpoika,le poussin,אפרוח ,चूजा ,pile,csirke,anak ayam,il pulcino,ひよこ ,წიწილა ,병아리 ,viščiukas ,pie zaķa ,пиле ,पक्ष्याचे पिल्लू ,het kuiken,kylling,ਚੂਜਾ ,pisklę,o pintainho,o pintinho,puicuță,цыпленок,mláďa ,pišče ,Zogtha,пиле,kyckling,குஞ்சு,అప్పుడే పుట్టిన కోడి పిల్ల ,ลูกไก่,civciv,курча,‫چوزہ‬ ,con gà con ,小鸡
57,чэты,hoender,‫الدجاج‬,курыца ,кокошка,মুরগিছানা ,kokošка,el pollastre,kuře,hønen ,das Huhn,το κοτόπουλο ,chicken,chicken,el pollo,kana,‫مرغ‬,kana,le poulet,עוף ,मुर्गा ,kokoš,tyúk,ayam,il pollo,鶏 ,ქათამი ,닭 ,višta ,vistas,кокошка ,कोंबडी ,de kip,høne,ਮੁਰਗਾ ,kurczak,o frango,o frango,pui,курица,kurča ,kokoš ,Pula,кокошка,höna,கோழிக்குஞ்சு,కోడి ,ไก่,tavuk,курка,‫مرغی‬ ,món thịt gà ,鸡
58,шъыхьэ,takbok,‫الغزال‬,алень ,елен,হরিণ ,jelen,el cabirol,srna,hjorten,das Reh,το ελάφι ,deer,deer,el corzo,hirv,‫آهو‬,hirvi,le cerf,צבי ,हिरन ,jelen,őz,rusa,il capriolo,鹿 ,ირემი ,사슴 ,elnias,briedis,елен ,हरीण ,de herten,hjort,ਹਿਰਨ ,jeleń,o veado,o cervo,căprioară,олень,srna,srna,Dreri,јелен,hjort,மான்,జింక ,กวาง,geyik,олень,‫ہرن‬ ,con nai,鹿
59,хьэ,hond,‫الكلب‬,сабака ,куче,কুকুর ,pas,el gos,pes,hunden,der Hund,ο σκύλος ,dog,dog,el perro,koer,‫سگ‬,koira,le chien,הכלב ,कुत्ता ,pas,kutya,anjing,il cane,犬 ,ძაღლი ,개 ,šuo ,suns,куче ,कुत्रा ,de hond,hund,ਕੁੱਤਾ ,pies,o cão,o cão ,câine,собака,pes,pes,Qeni,пас,hund,நாய்,కుక్క ,สุนัข,köpek ,собака,‫کتّا‬ ,con chó ,狗
60,хыкъу,dolfyn,‫الدلفين‬,дэльфін ,делфин,ডলফিন ,delfin,el dofí ,delfín,delfinen,der Delfin,το δελφίνι ,dolphin,dolphin,el delfín,delfiin,‫دلفین‬,delfiini,le dauphin,דולפין ,डॉलफिन ,dupin,delfin,lumba-lumba,il delfino,イルカ ,დელფინი ,돌고래 ,delfinas,delfīns ,делфин ,डॉल्फिन ,de dolfijn,delfin,ਡਾਲਫਿਨ ,delfin,o golfinho,o golfinho,delfin,дельфин,delfín ,delfin,Delfini,делфин,delfin,டால்பின்,తిమింగలము ,โลมา,yunus,дельфін,‫ڈولفن‬ ,cá heo ,海豚
61,псычэт,eend,‫البطة‬,качка ,патица,পাতিহাঁস ,patka,l`ànec ,kachna,anden,die Ente,η πάπια ,duck,duck,el pato,part,‫اردک‬,ankka,le canard,ברווז ,बतख ,patka,kacsa,bebek,l`anatra,カモ ,იხვი ,오리 ,antis,pīle ,патка ,बदक ,de eend,and,ਬੱਤਖ ,kaczka,o pato,o pato,raţă,утка,kačica ,raca,Rosa,патка,anka,வாத்து,బాతు ,เป็ด,ördek ,качка,‫بطخ‬ ,con vịt ,鸭子
62,бгъэжъ,arend,‫النسر‬,арол ,орел,ঈগল ,orao,l`àguila ,orel,ørnen ,der Adler,ο αετός ,eagle,eagle,el águila,kotkas,‫عقاب‬,kotka,l`aigle,עיט ,चील ,orao,sas,elang,l`aquila,ワシ ,არწივი ,독수리 ,erelis,ērglis ,орел ,गरूड ,de adelaar,ørn,ਇੱਲ ,orzeł,a águia,a águia ,vultur,орел,orol,orel,Shqiponja,орао,örn,கழுகு,గరుడపక్షి ,นกอินทรี,kartal,орел,‫عقاب‬ ,chim đại bàng ,老鹰
63,къамзый,veer,‫الريشة‬,пяро ,перо,পালক ,pero,la ploma,péro,fjeren,die Feder,το φτερό ,feather,feather,la pluma,sulg,‫پَر‬,sulka,la plume,נוצה ,पंख ,pero,toll,bulu,la piuma,羽 ,ბუმბული ,깃털 ,plunksna,spalvu,пердув ,पिसे ,de veer,fjær,ਪੰਖ ,pióro,a pena,a pena,pană,перо,perie,pero,Penda,перо,fjäder,இறகு,రెక్క ,ขนนก,tüy ,пір`я,‫پر‬ ,lông vũ ,羽毛
64,псыхэонэшъу плъыжь,flamink,‫الفلامنغو‬,фламінга ,фламинго,সারস জাতীয় পাখি ,flamingo,el flamenc,plameňák,flamingoen,der Flamingo,το φοινικόπτερο ,flamingo,flamingo,el flamenco,flamingo,‫فلامینگو‬,flamingo,le flamant rose,פלמינגו ,राजहंस ,plamenac,flamingó,burung flamingo,il fenicottero,フラミンゴ ,ფლამინგო ,홍학 ,flamingas,Flamingo,фламинго ,राजहंस ,de flamingo,flamingo,ਰਾਜਹੰਸ ,flaming,o flamingo,o flamingo,flamingo,фламинго,plameniak červený ,flamingo,Flamingo,фламинго,flamingo,செந்நாரை,రాజహంస ,นกกระเรียน,flamingo,фламінго,‫راجہنس‬ ,chim hồng hạc ,火烈鸟
